,overlap_proportion,Condition,Time (min)
810,0.0268047576042887,Isotype Control,120
811,0.074295127366486,Isotype Control,120
812,0.0439557049878157,Isotype Control,120
813,0.0507694759525772,Isotype Control,120
814,0.0503904220915229,Isotype Control,120
815,0.0621406279342198,Isotype Control,120
816,0.0776594213329494,Isotype Control,120
817,0.0745489107845774,Isotype Control,150
818,0.0851225460797249,Isotype Control,150
819,0.2575020808691461,Isotype Control,150
820,0.0649644108010394,Isotype Control,150
821,0.0650141906479183,Isotype Control,150
822,0.0477105039932139,Isotype Control,150
823,0.109332680611501,Isotype Control,150
824,0.0691877734369284,Isotype Control,150
825,0.0753664111873067,Isotype Control,150
826,0.0618772922188865,Isotype Control,150
827,0.0598431929275493,Isotype Control,150
828,0.0738469439388561,Isotype Control,150
829,0.054037156639498,Isotype Control,180
830,0.0457479583353709,Isotype Control,180
831,0.0,Isotype Control,180
832,0.0460880647946388,Isotype Control,180
833,0.0788262419493436,Isotype Control,180
834,0.0038992055368718,Isotype Control,180
835,0.0738979772745587,Isotype Control,180
836,0.0672089278774082,Isotype Control,180
837,0.1031204877266164,Isotype Control,180
838,0.0745947239337201,Isotype Control,180
839,0.050129601707693,Isotype Control,180
840,0.1056885818308336,Isotype Control,180
841,0.0699109340208602,Isotype Control,210
842,0.0784427528629149,Isotype Control,210
843,0.0700191515292205,Isotype Control,210
844,0.0847498621363544,Isotype Control,210
845,0.0584968019264339,Isotype Control,210
846,0.0285733061707301,Isotype Control,210
847,0.0461766784452296,Isotype Control,210
848,0.0752197778532836,Isotype Control,210
849,0.0754078309226152,Isotype Control,210
850,0.0795318363096992,Isotype Control,210
851,0.0534984840294262,Isotype Control,210
852,0.0832784475154366,Isotype Control,210
853,0.0455080942989132,Isotype Control,240
854,0.0383028723961326,Isotype Control,240
855,0.050040340654415,Isotype Control,240
856,0.0530779382083527,Isotype Control,240
857,0.0705246694156121,Isotype Control,240
858,0.0006734369528324,Isotype Control,240
859,0.0829471812321529,Isotype Control,240
860,0.0665189920741737,Isotype Control,240
861,0.0531075519672861,Isotype Control,240
862,0.0680143462667101,Isotype Control,240
863,0.0611843638832865,Isotype Control,240
864,0.0659003726059039,Isotype Control,240
865,0.1118963086279239,Isotype Control,270
866,0.0581360002431832,Isotype Control,270
867,0.0860307720592459,Isotype Control,270
868,0.0643767230459727,Isotype Control,270
869,0.0641183612082555,Isotype Control,270
870,0.078668205576834,Isotype Control,270
871,0.0501439175882442,Isotype Control,270
872,0.0516976281097976,Isotype Control,270
873,0.0936153389998023,Isotype Control,270
874,0.0741782770291314,Isotype Control,270
875,0.0827068619151705,Isotype Control,270
876,0.4698254196964112,Isotype Control,270
877,0.0521157607647593,Isotype Control,300
878,0.0906835239732726,Isotype Control,300
879,0.1280544725715227,Isotype Control,300
880,0.0,Isotype Control,300
881,0.0850820297596337,Isotype Control,300
882,0.0758824941967501,Isotype Control,300
883,0.0790296361135425,Isotype Control,300
884,0.1112577846383137,Isotype Control,300
885,0.0872665534804753,Isotype Control,300
886,0.0900369003690036,Isotype Control,300
887,0.1333251878550919,Isotype Control,300
888,0.0609324833651295,Isotype Control,300
889,0.0382829730921923,Isotype Control,30
890,0.0445949912710306,Isotype Control,30
891,0.0495914684832633,Isotype Control,30
892,0.0663738986400901,Isotype Control,30
893,0.0467536789173999,Isotype Control,30
894,0.0011817061825861,Isotype Control,30
895,0.0320567114711839,Isotype Control,30
896,0.0609057743488532,Isotype Control,30
897,0.0469293991141991,Isotype Control,30
898,0.0340544143489062,Isotype Control,30
899,0.0407350447572853,Isotype Control,30
900,0.0548255020471826,Isotype Control,30
901,0.0496943224215951,Isotype Control,60
902,0.0542079419134131,Isotype Control,60
903,0.0406217897159421,Isotype Control,60
904,0.0616417334138589,Isotype Control,60
905,0.0423567743687211,Isotype Control,60
906,0.0005045289726941,Isotype Control,60
907,0.0723839700802534,Isotype Control,60
908,0.0705380850886489,Isotype Control,60
909,0.0685604798400533,Isotype Control,60
910,0.0672989156230603,Isotype Control,60
911,0.0423162900630757,Isotype Control,60
912,0.0157258537730313,Isotype Control,60
913,0.0746828461114175,Isotype Control,90
914,0.0596745027124773,Isotype Control,90
915,0.2804047217537943,Isotype Control,90
916,0.0833265732048171,Isotype Control,90
917,0.03923851220114,Isotype Control,90
918,2.8954314916780472e-05,Isotype Control,90
919,0.0543674799080045,Isotype Control,90
920,0.0467243432352972,Isotype Control,90
921,0.0440581789720845,Isotype Control,90
922,0.0368065265614651,Isotype Control,90
923,0.0640201375639319,Isotype Control,90
924,0.2475533566862879,Isotype Control,90
925,0.0896915246432473,Isotype Control,120
926,0.0836715246636771,Isotype Control,120
927,0.0607354209495706,Isotype Control,120
928,0.064160784859747,Isotype Control,120
929,0.0633593398514226,Isotype Control,120
930,0.002580443726124,Isotype Control,120
931,0.0777901032495287,Isotype Control,120
932,0.0704946758323224,Isotype Control,120
933,0.0695602635446424,Isotype Control,120
934,0.0752186714233521,Isotype Control,120
935,0.0655857483881043,Isotype Control,120
936,0.0304382293836765,Isotype Control,120
937,0.0794410673255558,Isotype Control,150
938,0.0436183033663537,Isotype Control,150
939,0.04421557245047,Isotype Control,150
940,0.0005310674455655,Isotype Control,150
941,0.055168597838823,Isotype Control,150
942,0.0410865724381625,Isotype Control,150
943,0.0610147459072998,Isotype Control,150
944,0.0439537691909608,Isotype Control,150
945,0.0031609965175462,Isotype Control,150
946,0.0738348108487667,Isotype Control,150
947,0.0556889072633144,Isotype Control,150
948,0.0642906892075854,Isotype Control,150
949,0.0588427508546149,Isotype Control,180
950,0.0988499509507211,Isotype Control,180
951,0.0354831054803369,Isotype Control,180
952,0.0559927937202419,Isotype Control,180
953,0.0406470318170097,Isotype Control,180
954,0.0105650284185891,Isotype Control,180
955,0.0627366143861546,Isotype Control,180
956,0.0855286118298333,Isotype Control,180
957,0.0721686386296484,Isotype Control,180
958,0.1075104496363768,Isotype Control,180
959,0.171156106202969,Isotype Control,180
960,0.0521731786366563,Isotype Control,180
961,0.0508118661286386,Isotype Control,210
962,0.0386646054554516,Isotype Control,210
963,0.0792527901314223,Isotype Control,210
964,0.3346629986244842,Isotype Control,210
965,0.3501335856618056,Isotype Control,210
966,0.0502974179834895,Isotype Control,210
967,0.137285006615181,Isotype Control,210
968,0.0717866550137771,Isotype Control,210
969,0.0003124869797091,Isotype Control,210
970,0.0573605544191995,Isotype Control,210
971,0.1010544457021649,Isotype Control,210
972,0.0785496035341385,Isotype Control,210
973,0.0452611744594883,Isotype Control,240
974,0.0576602512398608,Isotype Control,240
975,0.033776203602795,Isotype Control,240
976,0.0278523489932885,Isotype Control,240
977,0.0,Isotype Control,240
978,0.0049581654787728,Isotype Control,240
979,0.0278820454730545,Isotype Control,240
980,0.0492516021735078,Isotype Control,240
981,0.0359684126725114,Isotype Control,240
982,0.096728505816784,Isotype Control,240
983,0.0477944710519024,Isotype Control,240
984,0.0409445416639661,Isotype Control,240
985,0.0532411366579519,Isotype Control,270
986,0.0662471680389014,Isotype Control,270
987,0.0566658691549033,Isotype Control,270
988,0.095719489981785,Isotype Control,270
989,0.0745284986903814,Isotype Control,270
990,0.0,Isotype Control,270
991,0.0577723956641167,Isotype Control,270
992,0.071217398940374,Isotype Control,270
993,0.0693167145379324,Isotype Control,270
994,0.0581766583894998,Isotype Control,270
995,0.0642095736122284,Isotype Control,270
996,0.0955822031383638,Isotype Control,270
997,0.0899583861045775,Isotype Control,300
998,0.1059808094654065,Isotype Control,300
999,0.0039299164892746,Isotype Control,300
1000,0.1038409854423292,Isotype Control,300
1001,0.1095645602712307,Isotype Control,300
1002,0.097118496881661,Isotype Control,300
1003,0.112825724353522,Isotype Control,300
1004,0.097393634840871,Isotype Control,300
1005,0.0523899408167679,Isotype Control,300
1006,0.0778494313499258,Isotype Control,300
1007,0.1098552448939123,Isotype Control,300
1008,0.0810366394964086,Isotype Control,300
